4.86	0.0077504839	0.0376673517
4.87	0.0076733653	0.037369289
4.88	0.007597014	0.0370734285
4.89	0.0075214225	0.0367797559
4.9	0.0074465831	0.036488257
4.91	0.0073724883	0.0361989177
4.92	0.0072991308	0.0359117238
4.93	0.0072265033	0.0356266612
4.94	0.0071545984	0.035343716
4.95	0.0070834089	0.0350628742
4.96	0.0070129278	0.034784122
4.97	0.006943148	0.0345074457
4.98	0.0068740626	0.0342328315
4.99	0.0068056645	0.0339602658
5	0.006737947	0.033689735
5.01	0.0066709033	0.0334212256
5.02	0.0066045267	0.0331547241
5.03	0.0065388106	0.0328902172
5.04	0.0064737483	0.0326276915
5.05	0.0064093334	0.0323671339
5.06	0.0063455595	0.0321085311
5.07	0.0062824201	0.0318518701
5.08	0.006219909	0.0315971378
5.09	0.0061580199	0.0313443212
5.1	0.0060967466	0.0310934075
5.11	0.0060360829	0.0308443837
5.12	0.0059760229	0.0305972372
5.13	0.0059165605	0.0303519552
5.14	0.0058576897	0.0301085251
5.15	0.0057994047	0.0298669343
5.16	0.0057416997	0.0296271704
5.17	0.0056845688	0.0293892208
5.18	0.0056280064	0.0291530732
5.19	0.0055720068	0.0289187154
5.2	0.0055165644	0.028686135
5.21	0.0054616737	0.0284553199
5.22	0.0054073291	0.028226258
5.23	0.0053535253	0.0279989373
5.24	0.0053002568	0.0277733458
5.25	0.0052475184	0.0275494716
5.26	0.0051953047	0.0273273028
5.27	0.0051436106	0.0271068277
5.28	0.0050924308	0.0268880346
5.29	0.0050417603	0.0266709118
5.3	0.0049915939	0.0264554477
5.31	0.0049419267	0.0262416309
5.32	0.0048927537	0.0260294498
5.33	0.00484407	0.0258188932
5.34	0.0047958707	0.0256099496
5.35	0.004748151	0.0254026078
5.36	0.0047009061	0.0251968567
5.37	0.0046541313	0.0249926851
5.38	0.0046078219	0.024790082
5.39	0.0045619733	0.0245890363
5.4	0.0045165809	0.0243895371
5.41	0.0044716402	0.0241915735
5.42	0.0044271466	0.0239951348
5.43	0.0043830958	0.0238002102
5.44	0.0043394833	0.023606789
5.45	0.0042963047	0.0234148606
5.46	0.0042535557	0.0232244144
5.47	0.0042112322	0.0230354399
5.48	0.0041693297	0.0228479267
5.49	0.0041278442	0.0226618645
5.5	0.0040867714	0.0224772429
5.51	0.0040461074	0.0222940517
5.52	0.0040058479	0.0221122806
5.53	0.0039659891	0.0219319197
5.54	0.0039265268	0.0217529587
5.55	0.0038874572	0.0215753877
5.56	0.0038487764	0.0213991968
5.57	0.0038104804	0.021224376
5.58	0.0037725655	0.0210509156
5.59	0.0037350279	0.0208788058
5.6	0.0036978637	0.0207080368
5.61	0.0036610694	0.0205385991
5.62	0.0036246411	0.020370483
5.63	0.0035885753	0.0202036791
5.64	0.0035528684	0.0200381778
5.65	0.0035175168	0.0198739698
5.66	0.0034825169	0.0197110456
5.67	0.0034478653	0.0195493961
5.68	0.0034135584	0.019389012
5.69	0.003379593	0.019229884
5.7	0.0033459655	0.0190720031
5.71	0.0033126725	0.0189153602
5.72	0.0032797109	0.0187599464
5.73	0.0032470772	0.0186057525
5.74	0.0032147683	0.0184527699
5.75	0.0031827808	0.0183009896
5.76	0.0031511116	0.0181504028
5.77	0.0031197575	0.0180010009
5.78	0.0030887154	0.0178527751
5.79	0.0030579822	0.0177057168
5.8	0.0030275547	0.0175598175
5.81	0.0029974301	0.0174150687
5.82	0.0029676051	0.0172714619
5.83	0.002938077	0.0171289888
5.84	0.0029088426	0.0169876409
5.85	0.0028798992	0.0168474101
5.86	0.0028512437	0.016708288
5.87	0.0028228733	0.0165702665
5.88	0.0027947853	0.0164333374
5.89	0.0027669767	0.0162974927
5.9	0.0027394448	0.0161627244
5.91	0.0027121869	0.0160290245
5.92	0.0026852002	0.015896385
5.93	0.002658482	0.0157647982
5.94	0.0026320297	0.0156342561
5.95	0.0026058405	0.0155047511
5.96	0.002579912	0.0153762754
5.97	0.0025542414	0.0152488213
5.98	0.0025288263	0.0151223812
5.99	0.0025036641	0.0149969477
6	0.0024787522	0.0148725131
6.01	0.0024540882	0.01474907
6.02	0.0024296696	0.014626611
6.03	0.002405494	0.0145051287
6.04	0.0023815589	0.0143846158
6.05	0.002357862	0.0142650651
6.06	0.0023344009	0.0141464694
6.07	0.0023111732	0.0140288214
6.08	0.0022881767	0.013912114
6.09	0.0022654089	0.0137963403
6.1	0.0022428677	0.0136814931
6.11	0.0022205508	0.0135675655
6.12	0.002198456	0.0134545505
6.13	0.002176581	0.0133424413
6.14	0.0021549236	0.013231231
6.15	0.0021334818	0.0131209129
6.16	0.0021122533	0.0130114802
6.17	0.002091236	0.0129029261
6.18	0.0020704279	0.0127952441
6.19	0.0020498268	0.0126884276
6.2	0.0020294306	0.0125824699
6.21	0.0020092375	0.0124773647
6.22	0.0019892452	0.0123731053
6.23	0.0019694519	0.0122696853
6.24	0.0019498555	0.0121670985
6.25	0.0019304541	0.0120653384
6.26	0.0019112458	0.0119643987
6.27	0.0018922286	0.0118642732
6.28	0.0018734006	0.0117649557
6.29	0.0018547599	0.0116664401
6.3	0.0018363048	0.0115687201
6.31	0.0018180332	0.0114717897
6.32	0.0017999435	0.011375643
6.33	0.0017820338	0.0112802738
6.34	0.0017643022	0.0111856762
6.35	0.0017467471	0.0110918443
6.36	0.0017293667	0.0109987723
6.37	0.0017121592	0.0109064543
6.38	0.001695123	0.0108148845
6.39	0.0016782562	0.0107240571
6.4	0.0016615573	0.0106339665
6.41	0.0016450245	0.0105446071
6.42	0.0016286562	0.010455973
6.43	0.0016124508	0.0103680589
6.44	0.0015964067	0.010280859
6.45	0.0015805222	0.010194368
6.46	0.0015647957	0.0101085803
6.47	0.0015492257	0.0100234905
6.48	0.0015338107	0.0099390932
6.49	0.001518549	0.0098553831
6.5	0.0015034392	0.0097723548
6.51	0.0014884797	0.009690003
6.52	0.0014736691	0.0096083225
6.53	0.0014590058	0.0095273082
6.54	0.0014444885	0.0094469548
6.55	0.0014301156	0.0093672572
6.56	0.0014158857	0.0092882103
6.57	0.0014017974	0.009209809
6.58	0.0013878493	0.0091320484
6.59	0.00137404	0.0090549234
6.6	0.001360368	0.008978429
6.61	0.0013468321	0.0089025605
6.62	0.0013334309	0.0088273129
6.63	0.0013201631	0.0087526813
6.64	0.0013070272	0.0086786609
6.65	0.0012940221	0.008605247
6.66	0.0012811464	0.0085324348
6.67	0.0012683988	0.0084602197
6.68	0.001255778	0.0083885969
6.69	0.0012432828	0.0083175618
6.7	0.0012309119	0.0082471097
6.71	0.0012186641	0.0081772363
6.72	0.0012065382	0.0081079368
6.73	0.001194533	0.0080392068
6.74	0.0011826472	0.0079710418
6.75	0.0011708796	0.0079034374
6.76	0.0011592292	0.0078363892
6.77	0.0011476947	0.0077698928
6.78	0.0011362749	0.0077039438
6.79	0.0011249688	0.007638538
6.8	0.0011137751	0.007573671
6.81	0.0011026929	0.0075093386
6.82	0.0010917209	0.0074455367
6.83	0.0010808581	0.0073822609
6.84	0.0010701034	0.0073195073
6.85	0.0010594557	0.0072572715
6.86	0.0010489139	0.0071955496
6.87	0.0010384771	0.0071343374
6.88	0.001028144	0.007073631
6.89	0.0010179138	0.0070134264
6.9	0.0010077854	0.0069537195
6.91	0.0009977578	0.0068945064
6.92	0.0009878299	0.0068357832
6.93	0.0009780009	0.006777546
6.94	0.0009682696	0.006719791
6.95	0.0009586352	0.0066625143
